Open,High,Low,Close,Volume
158.5,160.7899932861328,156.38999938964844,156.60000610351562,19608666
157.10000610351562,159.49000549316406,156.10000610351562,159.39999389648438,19027424
161.77000427246094,163.72999572753906,161.33999633789062,162.8800048828125,18716828
161.25,162.1199951171875,158.6999969482422,159.44000244140625,15774917
158.00999450683594,159.5800018310547,157.02999877929688,158.11000061035156,13240852
159.0,159.3300018310547,154.1999969482422,154.6999969482422,16719946
154.4199981689453,156.39999389648438,151.75,152.0,16252877
153.0,155.80999755859375,152.1999969482422,154.0,13045904
152.0800018310547,152.1300048828125,149.0,149.85000610351562,16159334
150.0,151.27000427246094,147.02999877929688,149.10000610351562,15230549
147.0,147.77000427246094,143.0399932861328,143.1999969482422,18814412
144.8000030517578,148.27000427246094,144.14999389648438,148.25,15630630
148.0,149.85000610351562,146.85000610351562,148.0500030517578,8491751
149.4499969482422,152.6999969482422,148.9499969482422,152.3800048828125,14180030
150.61000061035156,153.67999267578125,148.35000610351562,153.47000122070312,16069645
154.7100067138672,155.16000366210938,151.6999969482422,151.97000122070312,14473632
153.0,154.50999450683594,150.8800048828125,154.1999969482422,12026771
153.52000427246094,157.60000610351562,152.72000122070312,156.1300048828125,15977914
155.8000030517578,160.44000244140625,155.10000610351562,159.02999877929688,15264589
160.1999969482422,160.85000610351562,157.0,158.1199951171875,13825125
157.89999389648438,161.08999633789062,156.58999633789062,157.10000610351562,18621298
157.57000732421875,159.11000061035156,155.14999389648438,155.19000244140625,16343653
155.10000610351562,158.27000427246094,154.08999633789062,156.69000244140625,13488306
157.6999969482422,158.75,154.25999450683594,155.47000122070312,13692331
156.88999938964844,159.74000549316406,156.39999389648438,158.25,17682652
157.1699981689453,162.44000244140625,157.02999877929688,162.16000366210938,49552560
162.5,162.94000244140625,160.02000427246094,160.97999572753906,37740148
162.0,165.24000549316406,161.47000122070312,164.35000610351562,52777656
164.8000030517578,165.39999389648438,161.61000061035156,161.8800048828125,38814488
162.10000610351562,167.0,161.72999572753906,165.61000061035156,47334248
164.5,165.08999633789062,160.1300048828125,162.72000122070312,48459136
164.0,169.50999450683594,163.99000549316406,168.77000427246094,53522464
169.5,169.5,165.0500030517578,165.9499969482422,45737832
165.74000549316406,169.35000610351562,163.66000366210938,167.1999969482422,60226720
167.60000610351562,169.22999572753906,165.5500030517578,166.99000549316406,53616864
167.6300048828125,169.0,165.25999450683594,166.75999450683594,43960272
167.72999572753906,170.63999938964844,167.72999572753906,169.36000061035156,51488208
168.8000030517578,169.2899932861328,165.60000610351562,166.6300048828125,49774384
165.14999389648438,165.5,162.08999633789062,162.4600067138672,42895832
161.8300018310547,163.47999572753906,160.14999389648438,161.44000244140625,42809352
163.47999572753906,163.8800048828125,160.25999450683594,161.2100067138672,35499268
161.00999450683594,163.17999267578125,158.91000366210938,162.27999877929688,38344056
163.3699951171875,164.6999969482422,162.72000122070312,163.89999389648438,35919396
163.89999389648438,164.0,162.22999572753906,162.67999267578125,27478454
163.5,165.17999267578125,160.0399932861328,160.6699981689453,43494920
160.10000610351562,161.1699981689453,157.80999755859375,158.47999572753906,42219688
159.25,159.89999389648438,157.1300048828125,159.3000030517578,32876014
157.80999755859375,158.3699951171875,155.4600067138672,156.33999633789062,34852472
156.52000427246094,158.3300018310547,154.72000122070312,155.17999267578125,36824872
157.47999572753906,158.8699951171875,156.8000030517578,158.5800018310547,40895668
157.9600067138672,159.17999267578125,156.5,158.27000427246094,36624060
159.97999572753906,160.44000244140625,158.6300048828125,159.25,31793140
157.52000427246094,159.1999969482422,155.94000244140625,158.5399932861328,37331260
159.60000610351562,162.77000427246094,158.07000732421875,162.0,48807344
161.7899932861328,163.57000732421875,161.52999877929688,162.80999755859375,42729164
163.0,164.64999389648438,161.1300048828125,162.82000732421875,49410624
164.10000610351562,164.89999389648438,162.8000030517578,163.0500030517578,29551770
162.49000549316406,162.49000549316406,160.77000427246094,161.4499969482422,27635560
160.89999389648438,164.24000549316406,160.77999877929688,163.88999938964844,42934192
163.6999969482422,167.38999938964844,163.2100067138672,165.83999633789062,54619132
165.35000610351562,166.3699951171875,163.88999938964844,164.52999877929688,33930748
166.24000549316406,166.91000366210938,164.8000030517578,165.07000732421875,40040240
164.50999450683594,164.75,162.42999267578125,162.8000030517578,47444504
162.9499969482422,164.1300048828125,161.6199951171875,163.57000732421875,44006496
163.00999450683594,163.7899932861328,162.50999450683594,163.35000610351562,29742736
164.75,165.3000030517578,162.00999450683594,162.35000610351562,38031080
162.49000549316406,163.44000244140625,161.91000366210938,163.07000732421875,27224028
163.35000610351562,164.94000244140625,162.42999267578125,163.19000244140625,34205080
162.99000549316406,163.42999267578125,160.7899932861328,161.08999633789062,41685580
161.00999450683594,161.64999389648438,158.57000732421875,159.14999389648438,43740776
158.6999969482422,158.7899932861328,157.3699951171875,157.99000549316406,48611808
159.5,159.80999755859375,157.10000610351562,157.35000610351562,45134908
157.0399932861328,157.6999969482422,155.7100067138672,156.58999633789062,41684944
157.5,159.08999633789062,157.1300048828125,158.0,42586956
157.85000610351562,160.2899932861328,157.80999755859375,159.77000427246094,54753840
160.0,162.00999450683594,159.47000122070312,160.80999755859375,61049392
161.39999389648438,163.13999938964844,160.5,162.0399932861328,62308020
162.0,162.52999877929688,160.30999755859375,162.36000061035156,61602388
163.5,164.39999389648438,162.0,162.9499969482422,68126632
163.22000122070312,164.0,162.14999389648438,162.49000549316406,43553376
162.3300018310547,163.35000610351562,161.36000061035156,163.02999877929688,43270648
164.02000427246094,165.14999389648438,163.64999389648438,164.8300018310547,35334948
163.39999389648438,163.83999633789062,162.55999755859375,163.02000427246094,44397248
163.86000061035156,165.02999877929688,162.83999633789062,164.39999389648438,57331840
165.5500030517578,165.75,161.66000366210938,162.19000244140625,56497732
162.4499969482422,163.1199951171875,160.6300048828125,160.97000122070312,44155644
160.1999969482422,163.60000610351562,159.72000122070312,163.22000122070312,51398496
163.39999389648438,164.6699981689453,161.52000427246094,162.27000427246094,57177428
161.5,162.8699951171875,160.52999877929688,161.8699951171875,39976572
162.07000732421875,165.97999572753906,161.05999755859375,165.80999755859375,76127336
165.3000030517578,169.6999969482422,164.55999755859375,168.50999450683594,80859376
170.0,171.39999389648438,169.2100067138672,170.17999267578125,76657088
169.52999877929688,169.97000122070312,167.35000610351562,168.66000366210938,50506868
168.11000061035156,168.5,167.0,167.30999755859375,42891584
167.74000549316406,169.5,166.5,167.25,46194480
166.82000732421875,170.47000122070312,166.55999755859375,169.08999633789062,51000924
170.0,171.39999389648438,169.39999389648438,169.80999755859375,46131128
169.97999572753906,170.5,168.9499969482422,170.02000427246094,28610416
170.24000549316406,171.0,169.55999755859375,169.89999389648438,33904240
174.3699951171875,175.35000610351562,173.60000610351562,174.08999633789062,63318236
174.00999450683594,177.44000244140625,174.00999450683594,176.3300018310547,70943168
175.0,175.50999450683594,173.10000610351562,174.10000610351562,55023380
175.39999389648438,175.74000549316406,172.36000061035156,172.6999969482422,42944316
171.0,172.8000030517578,169.89999389648438,172.30999755859375,46455864
172.0,173.1999969482422,170.57000732421875,172.05999755859375,35103248
170.80999755859375,170.85000610351562,168.47999572753906,169.02999877929688,37348152
168.49000549316406,170.19000244140625,167.66000366210938,168.85000610351562,40400924
169.5500030517578,170.6999969482422,169.1999969482422,170.3699951171875,33988156
170.6999969482422,172.3000030517578,169.22999572753906,171.6199951171875,43831212
173.0,174.08999633789062,169.52000427246094,169.8000030517578,56361008
168.99000549316406,169.5,166.89999389648438,167.47999572753906,47964152
168.1999969482422,170.5,165.60000610351562,170.1199951171875,65369856
170.5,173.77999877929688,169.60000610351562,172.94000244140625,62124328
171.8000030517578,175.10000610351562,171.7100067138672,174.75999450683594,76552248
175.5,176.3699951171875,172.1999969482422,172.88999938964844,55453680
173.64999389648438,175.0,172.27000427246094,174.38999938964844,46129548
174.6999969482422,183.0,174.5500030517578,182.4600067138672,148247056
184.0,189.74000549316406,182.72000122070312,189.0399932861328,170424816
189.1999969482422,193.3000030517578,187.85000610351562,190.6699981689453,151827104
191.10000610351562,194.5500030517578,191.10000610351562,194.0,94508128
194.99000549316406,196.3000030517578,191.75,192.5800018310547,102947440
191.02999877929688,193.60000610351562,189.7100067138672,190.55999755859375,72409456
192.8699951171875,193.49000549316406,191.10000610351562,192.4600067138672,55743004
192.8300018310547,194.14999389648438,191.30999755859375,192.58999633789062,49326840
194.10000610351562,196.5,193.8000030517578,195.50999450683594,63438740
195.02000427246094,197.75,194.08999633789062,197.39999389648438,62779644
196.55999755859375,198.14999389648438,193.5,195.25999450683594,74696400
194.64999389648438,195.25999450683594,192.60000610351562,193.4499969482422,51061712
194.0,196.5,193.42999267578125,194.5800018310547,61479832
193.8800048828125,194.89999389648438,192.85000610351562,194.00999450683594,32314324
195.27999877929688,196.11000061035156,194.49000549316406,195.8800048828125,29047490
196.1999969482422,197.83999633789062,195.89999389648438,196.6999969482422,42252688
197.14999389648438,197.1699981689453,195.07000732421875,196.24000549316406,32072812
196.19000244140625,196.5500030517578,194.50999450683594,195.35000610351562,16883360
195.0500030517578,195.8000030517578,194.08999633789062,194.8699951171875,17079580
195.10000610351562,195.32000732421875,194.11000061035156,194.2899932861328,17424786
194.8000030517578,195.1999969482422,191.52000427246094,192.49000549316406,24180264
192.50999450683594,193.97999572753906,191.6999969482422,193.60000610351562,20587600
193.89999389648438,194.39999389648438,191.97999572753906,193.97999572753906,32745374
195.0,200.9499969482422,194.32000732421875,200.16000366210938,69784576
200.63999938964844,202.85000610351562,196.50999450683594,196.9199981689453,74316856
196.89999389648438,198.83999633789062,194.1199951171875,195.7100067138672,67366544
196.0,199.9499969482422,195.35000610351562,198.77999877929688,52596896
199.0,201.35000610351562,196.5,198.6699981689453,78971136
199.63999938964844,200.5500030517578,197.5500030517578,198.22999572753906,57854800
196.50999450683594,196.69000244140625,193.24000549316406,194.41000366210938,65863000
194.64999389648438,195.17999267578125,191.80999755859375,193.05999755859375,74695968
193.55999755859375,193.60000610351562,188.13999938964844,188.3699951171875,54471120
190.47999572753906,192.44000244140625,188.8800048828125,190.85000610351562,57875404
190.80999755859375,197.5,190.77000427246094,197.16000366210938,89997248
197.89999389648438,202.0,195.72999572753906,201.52000427246094,126931216
200.52000427246094,202.24000549316406,199.02999877929688,199.97000122070312,77736200
198.5,198.6999969482422,195.8300018310547,197.16000366210938,51002472
198.41000366210938,205.0,197.8000030517578,204.4499969482422,87990728
205.5,211.24000549316406,205.39999389648438,209.83999633789062,141014416
210.4600067138672,212.89999389648438,206.3000030517578,206.7899932861328,90153360
208.30999755859375,213.75,207.6999969482422,213.2899932861328,112683328
213.89999389648438,215.1999969482422,210.75,213.27000427246094,67635192
213.1999969482422,216.64999389648438,210.27999877929688,210.97000122070312,116255040
211.5,215.4499969482422,209.69000244140625,215.00999450683594,86701712
214.02000427246094,214.8699951171875,209.13999938964844,210.41000366210938,57356416
208.27000427246094,210.3000030517578,205.22000122070312,208.89999389648438,73406088
210.0,211.47999572753906,203.5,204.42999267578125,72030624
203.61000061035156,205.1999969482422,199.3300018310547,199.64999389648438,84158152
200.0,200.89999389648438,196.07000732421875,199.47999572753906,104721224
200.52000427246094,201.1300048828125,195.22000122070312,195.75,69147336
196.3000030517578,197.27000427246094,194.1199951171875,195.5800018310547,67977720
196.30999755859375,199.36000061035156,194.85000610351562,198.82000732421875,54777688
197.5,198.4499969482422,195.52000427246094,197.77000427246094,56513176
199.77999877929688,209.3000030517578,199.27000427246094,208.57000732421875,147532816
208.89999389648438,211.25,205.11000061035156,209.07000732421875,92175936
210.3000030517578,212.75,207.25,211.5500030517578,67959128
212.19000244140625,214.89999389648438,208.25,209.0399932861328,99641096
208.3000030517578,212.14999389648438,207.8800048828125,211.33999633789062,65771892
212.60000610351562,215.3000030517578,212.60000610351562,213.42999267578125,84714368
214.2100067138672,214.8800048828125,212.1199951171875,212.66000366210938,49151820
214.39999389648438,216.1199951171875,212.05999755859375,214.25,56954316
213.52999877929688,214.44000244140625,207.6699981689453,208.14999389648438,66856560
205.99000549316406,209.8800048828125,204.0,208.60000610351562,77403712
208.00999450683594,217.27999877929688,207.91000366210938,215.83999633789062,134362128
213.0,217.64999389648438,210.27999877929688,217.19000244140625,159233152
219.3300018310547,224.14999389648438,218.52000427246094,221.9199981689453,165998464
221.6199951171875,225.83999633789062,221.4499969482422,224.64999389648438,109983144
226.5,226.88999938964844,221.64999389648438,223.91000366210938,76679280
225.02000427246094,226.14999389648438,221.75,222.6699981689453,54748240
222.6699981689453,223.35000610351562,219.52999877929688,220.6199951171875,53530328
219.6199951171875,223.6999969482422,219.1999969482422,223.1199951171875,61436140
223.92999267578125,225.10000610351562,221.35000610351562,223.99000549316406,84817248
224.88999938964844,225.19000244140625,222.36000061035156,223.05999755859375,55022104
224.13999938964844,225.72000122070312,222.88999938964844,225.3800048828125,54294828
224.9499969482422,226.1699981689453,222.50999450683594,224.1999969482422,59907844
226.00999450683594,229.5,225.9499969482422,229.13999938964844,79970624
229.07000732421875,230.44000244140625,228.3000030517578,229.35000610351562,70166480
228.89999389648438,235.39999389648438,228.6699981689453,234.75999450683594,77631024
236.0,240.75,235.1699981689453,237.5500030517578,101837152
238.47999572753906,239.3000030517578,235.5500030517578,238.4199981689453,71076064
239.02999877929688,241.9499969482422,237.00999450683594,239.6699981689453,70898448
238.3000030517578,240.22999572753906,236.5399932861328,238.42999267578125,63507436
240.75,243.6999969482422,239.1199951171875,242.97999572753906,75535272
243.52000427246094,247.47000122070312,241.77000427246094,243.22000122070312,93029928
240.6999969482422,241.49000549316406,234.4600067138672,235.17999267578125,102253312
236.75,237.0500030517578,232.77000427246094,234.11000061035156,87566976
234.69000244140625,234.69000244140625,226.89999389648438,228.49000549316406,80247904
229.7100067138672,231.77999877929688,227.13999938964844,227.7100067138672,80800072
228.1999969482422,228.1999969482422,217.0,219.77000427246094,90926600
221.1999969482422,225.8000030517578,220.6999969482422,225.07000732421875,73579656
227.3800048828125,231.2899932861328,227.0500030517578,230.2899932861328,73544664
233.17999267578125,235.0,231.58999633789062,234.17999267578125,76239504
235.30999755859375,237.27000427246094,235.0,236.72999572753906,27732598
238.36000061035156,239.77000427246094,233.5500030517578,233.9600067138672,61016592
232.6999969482422,235.27999877929688,228.6999969482422,231.22999572753906,69228408
233.67999267578125,234.3300018310547,229.10000610351562,231.19000244140625,63754848
234.5,234.77000427246094,229.6300048828125,232.02000427246094,63564368
230.41000366210938,232.69000244140625,228.14999389648438,231.74000549316406,37448756
231.60000610351562,232.0,220.88999938964844,222.30999755859375,64591164
222.0,223.0,211.1199951171875,212.63999938964844,114035360
214.36000061035156,215.4499969482422,205.1199951171875,208.19000244140625,109326080
206.19000244140625,213.0500030517578,204.6999969482422,211.9199981689453,110406872
214.8800048828125,215.6699981689453,212.10000610351562,214.47999572753906,72691944
215.25,217.19000244140625,209.02000427246094,210.72000122070312,69724504
208.3000030517578,208.47999572753906,201.25,203.85000610351562,87724624
204.00999450683594,204.8699951171875,200.6199951171875,201.97000122070312,67681208
199.24000549316406,202.0,196.3800048828125,198.39999389648438,80222432
198.69000244140625,200.49000549316406,196.0,199.3000030517578,61217080
201.0,203.0,199.0,202.08999633789062,59742864
203.3000030517578,206.16000366210938,200.57000732421875,202.50999450683594,80384912
202.0,203.8000030517578,195.60000610351562,196.80999755859375,74840048
195.0,195.3699951171875,190.0500030517578,190.7100067138672,72653736
191.3000030517578,195.9499969482422,191.3000030517578,195.55999755859375,64644972
193.5,196.99000549316406,192.5,196.00999450683594,69740888
198.16000366210938,199.24000549316406,194.1999969482422,195.35000610351562,77261576
196.6999969482422,202.5,195.77000427246094,201.47999572753906,83494792
201.8000030517578,204.39999389648438,201.47000122070312,203.75,32189972
205.1999969482422,207.75,203.9499969482422,204.75,65307424
205.4600067138672,206.60000610351562,203.1300048828125,204.19000244140625,62661624
200.63999938964844,202.3000030517578,198.55999755859375,201.08999633789062,74629040
201.39999389648438,203.0,195.11000061035156,195.83999633789062,82895816
196.5,197.41000366210938,194.07000732421875,195.8000030517578,53765952
195.60000610351562,204.89999389648438,195.14999389648438,204.2899932861328,91320176
204.0,208.75,202.10000610351562,207.13999938964844,86514928
207.58999633789062,212.49000549316406,206.17999267578125,211.4499969482422,90344264
211.0,211.3800048828125,207.3000030517578,209.16000366210938,73675592
210.5800018310547,211.25,207.3699951171875,208.89999389648438,48641200
208.27000427246094,210.49000549316406,205.60000610351562,206.02000427246094,67325240
203.55999755859375,205.49000549316406,201.64999389648438,204.13999938964844,70641128
203.5,203.9499969482422,198.17999267578125,201.3699951171875,82517880
199.3000030517578,200.77000427246094,197.8000030517578,199.13999938964844,47966408
200.64999389648438,202.19000244140625,199.77999877929688,201.11000061035156,41643880
201.6199951171875,202.8699951171875,198.5,202.39999389648438,56966256
200.7899932861328,201.6699981689453,195.89999389648438,196.4499969482422,76409176
200.0,201.3699951171875,198.44000244140625,199.1199951171875,75857720
198.5399932861328,199.83999633789062,195.60000610351562,196.2899932861328,61379816
197.47999572753906,199.0500030517578,195.8000030517578,198.38999938964844,63946292
199.75999450683594,202.38999938964844,199.25,201.4600067138672,64596908
202.1999969482422,204.57000732421875,201.60000610351562,203.99000549316406,52978604
203.52999877929688,206.30999755859375,202.0800018310547,204.4499969482422,5767071
205.94000244140625,205.94000244140625,204.0,204.99000549316406,2940756
204.47999572753906,205.02000427246094,202.35000610351562,203.4499969482422,4290337
204.1300048828125,204.42999267578125,201.2100067138672,203.02000427246094,4250042
203.3000030517578,208.16000366210938,203.3000030517578,206.22999572753906,6764421
207.05999755859375,208.77999877929688,203.6999969482422,206.52000427246094,6514743
203.8800048828125,204.4600067138672,201.50999450683594,202.9499969482422,3482078
200.5800018310547,202.1999969482422,198.0800018310547,200.32000732421875,5799379
202.0,203.97999572753906,199.74000549316406,202.13999938964844,5439759
201.77000427246094,203.0,200.0,201.58999633789062,5259340
200.02000427246094,202.1999969482422,198.8800048828125,200.7899932861328,5396859
201.47999572753906,202.3000030517578,197.7899932861328,199.7100067138672,4187747
198.9499969482422,200.3000030517578,198.5399932861328,199.50999450683594,3442971
201.16000366210938,202.19000244140625,200.1999969482422,201.42999267578125,3872771
200.92999267578125,203.77000427246094,198.3000030517578,200.38999938964844,6604379
204.3000030517578,204.89999389648438,202.07000732421875,203.3800048828125,4848308
200.97999572753906,201.75,199.25,200.3800048828125,4306871
201.11000061035156,202.7899932861328,200.36000061035156,201.67999267578125,4046139
201.52999877929688,203.0399932861328,199.77000427246094,201.38999938964844,4972597
199.5500030517578,202.35000610351562,199.13999938964844,201.33999633789062,4191133
200.50999450683594,201.5399932861328,198.39999389648438,199.89999389648438,4505927
202.5,204.6699981689453,201.57000732421875,203.05999755859375,5570305
201.60000610351562,201.8000030517578,199.52999877929688,200.39999389648438,4404145
198.8000030517578,198.89999389648438,192.47000122070312,196.44000244140625,7562242
194.60000610351562,194.99000549316406,186.86000061035156,190.8699951171875,8938590
180.10000610351562,184.9499969482422,176.67999267578125,182.00999450683594,14567031
175.25999450683594,179.4499969482422,169.5,176.1999969482422,25332802
162.60000610351562,169.89999389648438,154.0500030517578,167.05999755859375,22559496
170.5,170.83999633789062,156.83999633789062,158.27999877929688,34959520
161.5,165.5800018310547,153.11000061035156,160.0399932861328,51300128
171.6699981689453,174.8000030517578,170.85000610351562,173.08999633789062,6437198
172.5,172.5,168.72999572753906,170.72000122070312,7340354
171.58999633789062,176.42999267578125,169.4199981689453,172.97000122070312,6526649
172.9600067138672,173.7899932861328,170.88999938964844,172.64999389648438,4960918
166.27000427246094,170.5,161.50999450683594,165.52999877929688,15732639
166.9600067138672,169.89999389648438,165.38999938964844,168.25999450683594,7489072
170.42999267578125,171.27999877929688,167.3699951171875,169.60000610351562,6781163
170.61000061035156,174.2899932861328,169.0,171.2899932861328,7244482
173.83999633789062,175.42999267578125,170.10000610351562,173.50999450683594,6536077
171.8000030517578,173.0,168.85000610351562,170.58999633789062,6767823
174.8000030517578,178.05999755859375,174.3300018310547,176.0500030517578,4714021
178.1999969482422,179.14999389648438,175.9199981689453,177.5500030517578,5927615
178.2100067138672,179.39999389648438,176.27000427246094,177.97000122070312,6391165
177.89999389648438,178.7899932861328,174.1699981689453,176.4600067138672,6592984
175.11000061035156,176.3000030517578,170.64999389648438,172.99000549316406,6142667
169.1300048828125,170.6699981689453,167.0800018310547,169.00999450683594,5276959
167.91000366210938,171.52000427246094,167.42999267578125,169.47000122070312,6114161
171.0,174.4499969482422,170.7100067138672,172.38999938964844,5963747
174.2899932861328,175.97999572753906,172.50999450683594,174.08999633789062,5345751
174.11000061035156,174.1999969482422,168.2899932861328,171.32000732421875,6559879
166.14999389648438,166.8800048828125,162.36000061035156,164.6199951171875,6972097
167.02000427246094,167.89999389648438,162.02000427246094,164.77000427246094,7598742
163.0,167.72999572753906,162.1699981689453,165.75,6183041
168.24000549316406,170.0500030517578,165.8000030517578,167.72999572753906,9472658
167.72999572753906,167.9199981689453,163.36000061035156,165.10000610351562,5393711
163.49000549316406,165.74000549316406,162.5,163.9499969482422,5001343
163.3000030517578,166.85000610351562,163.2899932861328,165.66000366210938,5162120
165.94000244140625,167.25,164.22000122070312,165.5500030517578,4213727
161.5,161.6699981689453,152.32000732421875,156.72999572753906,10434176
151.10000610351562,153.3300018310547,145.5,149.89999389648438,17149588
148.75999450683594,156.63999938964844,146.3300018310547,153.3300018310547,14759743
157.97000122070312,158.9499969482422,156.0,157.42999267578125,5724521
155.5,156.2899932861328,153.8000030517578,155.08999633789062,6401554
153.5399932861328,160.1999969482422,152.5500030517578,156.91000366210938,6419650
158.05999755859375,158.77999877929688,151.80999755859375,154.8800048828125,8327477
152.5,154.8300018310547,150.17999267578125,152.82000732421875,6178928
151.99000549316406,155.17999267578125,142.3000030517578,148.5800018310547,9396052
148.3699951171875,148.39999389648438,139.39999389648438,144.0,8260119
144.86000061035156,151.39999389648438,144.64999389648438,149.11000061035156,8639856
152.22000122070312,153.13999938964844,149.4499969482422,151.3800048828125,7551668
151.99000549316406,154.9499969482422,149.1199951171875,151.3800048828125,5781297
154.9199981689453,155.1999969482422,150.82000732421875,152.64999389648438,6765219
152.1699981689453,161.6999969482422,152.1699981689453,158.02999877929688,8853642
160.52000427246094,164.52000427246094,156.8000030517578,160.00999450683594,9581212
159.52000427246094,163.8000030517578,158.24000549316406,161.39999389648438,7881527
164.47000122070312,168.36000061035156,158.9600067138672,163.25,10040636
158.16000366210938,163.7899932861328,157.08999633789062,160.02000427246094,8053904
163.0,164.74000549316406,160.0800018310547,162.5800018310547,7763026
160.66000366210938,164.5,159.85000610351562,162.0800018310547,5832988
163.4499969482422,166.1999969482422,161.22000122070312,163.5500030517578,4983210
167.0399932861328,170.4499969482422,166.0800018310547,168.05999755859375,6177425
169.6999969482422,171.00999450683594,166.2100067138672,168.94000244140625,6857633
167.8000030517578,179.5,167.36000061035156,174.88999938964844,13086632
181.0,187.38999938964844,181.0,184.77999877929688,12892975
187.35000610351562,190.24000549316406,182.64999389648438,186.1999969482422,9682009
